NumDash,NumNumericChars,NumSensitiveWords,PctExtHyperlinks,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,PctExtResourceUrlsRT,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
3,0,0,0,1,0,0,1,0,-1,1
0,0,0,0.027777778,0.055555556,0,0,1,0,1,0
0,0,0,0,1,1,0,-1,-1,-1,1
0,0,0,0,0.041666667,0,0,1,0,1,0
0,1,0,1,0,1,0,-1,-1,-1,1
0,9,0,0.375,0,1,0,1,0,0,1
0,3,0,0.06741573,0,0,0,1,1,1,0
0,5,0,0.005025126,0,0,0,1,0,1,0
13,10,0,0.103448276,0.086206897,0,1,-1,-1,1,0
0,4,0,0.326086957,0,0,1,1,0,0,0
6,5,0,0.066666667,0,0,1,0,0,1,0
7,8,0,0.049019608,0.049019608,0,0,0,0,1,0
0,0,0,0,1,1,0,-1,1,-1,1
1,2,0,0.505494506,0,0,1,-1,0,0,0
1,0,0,0,0,1,0,1,1,1,1
6,6,0,0.102678571,0.008928571,0,0,1,1,1,0
1,0,0,0.041666667,0.3125,0,0,1,0,0,0
0,6,0,0.076923077,0,0,0,1,0,1,0
3,5,0,0.06779661,0.084745763,0,0,0,0,1,0
0,0,0,0.3,0,0,0,1,1,1,0
5,1,0,0.474576271,0.033898305,0,1,1,0,0,0
8,6,0,0,0,0,0,1,0,1,0
0,3,0,0,0,0,0,1,1,1,0
0,0,1,1,0,0,0,1,1,-1,1
6,8,0,0.14893617,0.127659575,0,0,-1,0,1,0
0,5,0,0.129032258,0,0,0,1,0,1,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0.857142857,0.142857143,1,0,-1,-1,-1,1
8,8,0,0.077922078,0.090909091,0,1,-1,0,1,0
0,11,0,0.018181818,0,0,0,-1,0,1,0
6,32,0,0.283333333,0.016666667,0,0,1,0,1,0
0,22,0,1,0,1,0,-1,-1,-1,1
0,8,0,0.119402985,0,0,0,1,0,1,0
0,1,0,1,0,1,0,-1,-1,-1,1
0,25,0,0,1,1,0,-1,1,-1,1
0,0,0,1,0,1,0,1,1,-1,1
0,6,0,0.055555556,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0.971590909,0,1,0,-1,-1,-1,1
0,2,0,0.264957265,0,0,0,1,0,1,0
1,0,0,1,0,0,0,1,0,-1,1
0,0,0,0.182926829,0.012195122,0,0,-1,-1,1,0
0,0,0,0.413793103,0.172413793,0,0,-1,-1,0,1
0,0,1,0.994301994,0.005698006,1,0,-1,-1,-1,1
0,10,1,0.375,0,1,0,1,0,0,1
0,10,0,0.011904762,0,0,0,0,0,1,0
8,0,0,0.207407407,0.014814815,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
7,4,0,0.2,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,8,0,0.107142857,0,0,0,1,0,1,0
8,8,0,0.159574468,0.010638298,0,0,0,0,1,0
0,18,0,0.909090909,0.090909091,0,0,1,0,-1,1
0,4,0,0.162162162,0.141891892,0,0,-1,-1,1,0
0,0,0,0.086956522,0.007246377,0,1,0,0,1,0
1,0,0,0.985507246,0,1,0,-1,-1,-1,1
1,0,0,0.5,0.5,0,0,1,1,-1,1
0,3,0,0.666666667,0.333333333,1,0,-1,-1,-1,1
0,3,0,0,0,0,0,1,0,1,0
1,13,2,0,0,0,0,1,0,1,1
0,7,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,0,1,0
2,12,0,0.11627907,0,0,0,1,0,1,0
11,12,0,0.119047619,0,0,0,-1,0,1,0
1,1,0,0.485207101,0,0,0,-1,0,0,0
7,4,0,0.174757282,0,0,1,1,0,1,0
3,5,0,0.071428571,0,0,0,1,0,1,0
5,20,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,9,0,0.024038462,0,0,0,1,0,1,0
2,13,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1
1,0,0,1,0,1,0,1,1,-1,1
0,6,0,0.157894737,0,0,0,1,1,1,0
1,20,2,0,0,1,0,-1,-1,1,1
1,8,0,0.009174312,0.009174312,0,0,0,0,1,0
10,14,0,0,0,0,0,1,0,1,0
0,0,0,0.03539823,0.013274336,0,0,-1,0,1,0
1,0,0,0,0,0,0,1,1,1,1
1,0,0,0.175,0.025,0,0,1,0,1,0
0,4,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0,0,0,0,1,0,1,0
1,3,0,1,0,1,0,-1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
3,9,0,0.24137931,0.172413793,0,0,1,0,0,0
2,2,0,0.03125,0,0,0,1,0,1,0
0,0,0,0,0,1,0,1,-1,1,1
0,17,0,0.24,0,0,0,1,0,1,0
0,0,0,0.065022422,0.01793722,0,0,-1,-1,1,0
12,8,0,0.333333333,0.090909091,0,0,1,0,0,0
0,0,0,0,1,1,0,-1,1,-1,1
0,0,0,0.02764977,0.00921659,0,0,1,1,1,0
2,0,0,0.1,0.075,0,0,0,0,1,0
0,2,0,1,0,1,0,-1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
16,11,0,0,0.01754386,0,0,0,0,1,0
0,0,0,0,0,0,0,1,1,1,1
1,1,1,1,0,1,0,-1,-1,-1,1
0,0,0,1,0,1,0,-1,-1,-1,1
2,5,0,0.0859375,0.015625,0,0,0,0,1,0
0,2,0,0.203703704,0,0,0,1,1,1,0
0,0,0,0.10619469,0.079646018,0,0,1,1,1,0
1,9,0,0.098214286,0,0,1,1,0,1,0
1,0,0,0.161290323,0.129032258,0,0,0,0,1,0
3,0,0,0.642857143,0,0,0,1,0,0,0
3,0,0,0.166666667,0.095238095,0,0,1,1,1,0
1,24,0,0,1,0,0,1,1,-1,1
9,7,0,0.203125,0,0,0,-1,0,1,0
5,22,0,0.055555556,0.944444444,0,0,1,1,-1,1
1,24,2,0,0,1,0,-1,-1,1,1
2,0,1,0.931818182,0.068181818,1,0,-1,-1,-1,1
0,3,0,0,0,0,1,1,0,1,0
0,12,0,0,1,0,0,1,1,-1,1
2,39,0,0,0,0,0,1,1,1,1
0,0,0,0,1,0,0,-1,0,-1,1
1,22,1,0.1875,0,1,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,-1,0,1,1
1,2,0,0.972677596,0,1,0,1,1,-1,1
0,2,0,0.444444444,0,1,0,-1,-1,0,1
1,0,0,0.088050315,0.018867925,0,0,1,0,1,0
1,2,1,1,0,1,0,-1,-1,-1,1
0,0,0,0.063004847,0,0,0,1,-1,1,0
0,12,0,0,0,0,0,-1,0,1,1
0,3,0,0,0,0,0,-1,-1,1,1
6,11,0,0.196078431,0.019607843,0,0,1,0,1,0
0,12,0,0.157894737,0,0,0,1,1,1,0
2,0,0,1,0,1,0,-1,1,-1,1
3,48,0,0,0,0,0,1,0,1,1
5,9,0,0.192307692,0.057692308,0,0,-1,0,1,0
1,18,0,1,0,1,0,-1,-1,-1,1
0,0,0,0.098468271,0.010940919,0,0,1,0,1,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
2,2,0,0.240963855,0.072289157,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,1
5,13,0,0.375,0.1875,0,0,1,0,0,1
2,6,0,0.12244898,0.040816327,0,1,0,0,1,0
0,0,0,0.008474576,0,0,1,1,1,1,0
12,9,0,0.24,0.06,0,0,1,0,1,0
1,0,0,0,1,0,0,1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0.094936709,0.113924051,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,1,1,0,-1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,5,0,0.145833333,0,0,0,-1,0,1,0
0,11,0,0.261904762,0,0,0,1,1,1,0
0,0,0,0.037037037,0.111111111,0,0,1,0,1,0
1,0,0,0,1,0,0,1,1,-1,1
0,4,0,1,0,0,0,1,0,-1,1
1,0,0,0,1,0,0,1,1,-1,1
1,0,0,0,1,0,0,1,1,-1,1
0,6,0,0.147058824,0.117647059,0,0,1,1,1,0
0,1,0,0,0,0,0,1,1,1,1
5,1,0,0.029411765,0,0,1,1,0,1,0
0,0,0,1,0,1,0,-1,1,-1,1
1,19,0,0.055555556,0.944444444,0,0,1,1,-1,1
1,6,0,0.058823529,0.029411765,0,0,1,1,1,0
0,0,0,0.03125,0.09375,0,0,0,0,1,0
0,0,0,0.015503876,0.002583979,0,1,1,1,1,0
5,0,0,0.700787402,0.078740158,0,1,0,0,-1,0
0,2,0,0.375,0,0,0,1,1,0,0
0,6,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,1,0,0,0,1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
2,41,2,0,0,0,0,1,1,1,1
1,11,0,0,0,1,0,1,-1,1,1
0,0,0,0.967863894,0.003780718,1,1,-1,0,-1,0
0,9,0,0.054263566,0,0,1,1,0,1,0
0,4,0,0,0,1,0,1,1,1,1
0,0,0,1,0,0,0,1,0,-1,1
0,50,1,0.375,0,1,0,1,0,0,1
1,0,0,0,0,1,0,-1,-1,1,1
2,41,2,0,0,0,0,1,1,1,1
0,12,0,0,0,0,0,1,0,1,1
0,13,0,0.088669951,0,0,0,-1,-1,1,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
1,13,2,0,0,0,0,1,0,1,1
5,8,0,0.022624434,0.003016591,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
10,2,0,0,0,0,0,1,0,1,0
8,10,0,0.103092784,0.010309278,0,0,-1,-1,1,0
0,0,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,0,1,0
0,8,0,0.173913044,0,1,0,-1,0,1,0
0,10,0,0,0,1,0,1,1,1,1
0,0,0,0.8,0,0,0,1,1,-1,1
1,23,1,1,0,1,0,1,0,-1,1
5,0,0,0.674603175,0.055555556,0,1,-1,0,-1,0
0,8,0,0.475687104,0.002114165,0,0,-1,0,0,0
2,9,0,0.112745098,0.034313726,0,0,-1,-1,1,0
10,8,0,0.051282051,0.051282051,0,1,-1,-1,1,0
0,9,1,0.375,0,1,0,1,0,0,1
6,3,0,0.037037037,0.037037037,0,1,1,1,1,0
0,0,0,0,1,1,0,-1,1,-1,1
1,0,0,0.02745098,0.003921569,0,0,0,0,1,0
1,21,0,0.066666667,0.866666667,0,0,1,1,-1,1
0,4,0,0.045714286,0,0,0,1,0,1,0
4,0,0,0.032786885,0,0,0,-1,-1,1,0
0,0,1,1,0,1,0,1,0,-1,1
1,0,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,-1,0,1,1
0,1,0,0.833333333,0,0,0,1,0,-1,1
5,8,0,0.122699387,0.012269939,0,0,0,0,1,0
5,22,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,0,0,0,0.00952381,0,0,1,0,1,0
7,8,0,0.081967213,0.016393443,0,0,-1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
3,8,0,0.08988764,0,0,0,0,0,1,0
7,8,0,0.132352941,0.007352941,0,0,-1,-1,1,0
0,0,0,0,1,0,0,1,1,-1,1
1,0,0,0.020689655,0.075862069,0,0,-1,-1,1,0
7,0,0,0.327402135,0.014234875,0,1,-1,0,0,0
0,2,0,0,0,0,0,1,1,1,1
1,6,0,0.090909091,0.013257576,0,1,1,0,1,0
0,37,0,0,0,0,0,0,0,1,1
1,0,1,0,0,0,0,1,1,1,1
3,5,0,0,1,0,0,1,1,-1,1
5,13,0,0.28125,0.020833333,0,0,1,0,1,0
10,0,0,0.145,0.02,0,1,-1,0,1,0
0,1,0,0,0.014285714,0,0,0,0,1,0
1,29,0,0,0,0,0,1,1,1,1
0,0,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0,1,1,0,-1,-1,-1,1
3,6,0,0,0.086956522,0,0,1,1,1,0
1,25,0,0,0,0,0,1,0,1,1
2,8,0,0,0,0,0,1,1,1,1
1,9,0,1,0,1,0,-1,-1,-1,1
7,6,0,0.013888889,0,0,0,1,1,1,0
1,16,0,0.055555556,0.944444444,0,0,1,1,-1,1
6,14,0,0.075,0,0,1,1,0,1,0
0,3,0,0.12,0.04,0,0,1,1,1,0
1,21,0,1,0,1,0,-1,-1,-1,1
1,5,0,0.023809524,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
1,0,0,0.027713626,0.069284065,0,0,-1,-1,1,0
0,0,0,0,0.2,0,0,1,1,1,1
10,6,0,0.341736695,0.00280112,0,1,1,0,0,0
0,74,0,0,0,0,0,-1,0,1,1
0,0,0,0.923076923,0,1,0,1,-1,-1,1
6,4,0,0.159090909,0.083333333,0,1,-1,-1,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
1,7,0,0,0.103448276,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,1,1,0,-1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,1,1,0,-1,1,-1,1
0,0,0,0.010638298,0.039007092,0,0,1,0,1,0
0,15,0,0.44,0,0,1,1,0,0,0
0,0,0,1,0,1,0,1,0,-1,1
1,7,0,0.267639903,0,0,0,0,0,1,0
5,24,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,0,0,0,0,1,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
1,17,2,0.857142857,0.071428571,1,0,-1,-1,-1,1
1,0,0,1,0,1,0,-1,-1,-1,1
2,20,2,0,0,1,0,1,1,1,1
1,0,0,0,1,0,0,1,1,-1,1
1,1,0,0,0,0,0,1,0,1,1
4,8,0,0.475903615,0.048192771,0,0,-1,1,0,0
0,4,0,0.183908046,0,0,0,1,1,1,0
0,2,0,0,0,0,0,1,1,1,1
4,19,0,0.052980133,0,0,1,1,0,1,0
1,5,0,0,1,0,1,1,1,-1,1
1,6,0,0.450276243,0.005524862,0,0,-1,0,0,0
0,0,0,0.296,0.032,0,0,0,1,0,0
0,9,0,0.1,0,0,1,1,1,1,0
0,0,0,0.022857143,0,0,1,1,0,1,0
0,8,0,0.16,0,0,0,1,1,1,0
0,0,0,0,1,0,0,1,1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0.923076923,0,1,0,1,-1,-1,1
2,0,0,0.097959184,0.016326531,0,0,0,0,1,0
0,0,1,1,0,1,0,0,-1,-1,1
1,0,1,0.975,0.025,1,0,1,0,-1,1
0,0,0,0.923076923,0,1,0,1,-1,-1,1
2,4,0,0.046666667,0.006666667,0,0,0,0,1,0
0,9,0,0,1,0,0,1,1,-1,1
1,0,0,0,1,0,0,1,1,-1,1
0,2,0,1,0,1,0,-1,1,-1,1
6,1,0,0.044444444,0.222222222,0,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0.923076923,0,1,0,1,-1,-1,1
4,0,0,0.982142857,0,1,0,1,0,-1,0
0,0,0,0,0,1,0,-1,0,1,1
0,0,0,0.153846154,0.059171598,0,1,1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
8,8,0,0.163265306,0.051020408,0,0,1,0,1,0
0,2,0,0.125,0,0,0,1,1,1,0
9,8,0,0.4,0.133333333,0,0,-1,-1,0,0
6,14,0,0.103773585,0.028301887,0,0,0,0,1,0
0,8,0,0.021978022,0.005494506,0,0,-1,-1,1,0
0,0,0,0,0,1,0,1,1,1,1
0,0,0,1,0,1,0,-1,-1,-1,1
4,6,0,0.093023256,0.023255814,0,0,0,0,1,0
3,44,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1,1
0,24,0,0,1,1,0,-1,1,-1,1
4,6,0,0.144385027,0.005347594,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,-1,1
5,6,0,0.31147541,0.012295082,0,1,-1,-1,0,0
0,0,0,0,1,0,0,-1,0,-1,1
4,0,0,0.083333333,0,0,0,1,0,1,0
3,1,0,0.189873418,0.126582279,0,0,-1,0,0,0
0,20,0,0,1,0,0,1,0,-1,1
0,5,1,0.923076923,0,1,0,1,-1,-1,1
1,1,0,0.044025157,0,0,1,1,0,1,0
11,9,0,0.141732284,0.047244095,0,1,1,0,1,0
1,1,0,0.066518847,0.022172949,0,0,1,0,1,0
5,11,0,0.409090909,0.03030303,0,0,-1,0,0,0
0,3,0,0,0,0,0,1,1,1,1
0,7,0,0.360655738,0,0,0,-1,-1,0,0
1,0,0,0.933333333,0,1,0,1,-1,-1,1
1,0,0,0.050761421,0.005076142,0,0,-1,0,1,0
1,18,0,0,1,1,0,-1,1,-1,1
2,0,0,0,0,0,0,1,1,1,1
0,2,0,0,0.023809524,0,0,1,0,1,0
1,0,0,0,0,0,0,1,1,1,1
8,9,0,0,0,0,0,1,0,1,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
0,1,0,0.1875,0.03125,0,0,1,0,1,0
0,0,0,0.113402062,0.010309278,0,0,0,0,1,0
1,50,0,1,0,1,0,-1,-1,-1,1
0,5,0,0.018867925,0,0,0,-1,0,1,0
0,5,0,0.375,0,0,0,1,1,0,0
0,1,0,0.180555556,0,0,0,1,0,1,0
2,11,0,0.125,0,0,0,1,1,1,0
3,5,0,0.12,0.004444444,0,0,1,0,1,0
0,0,0,0,0.275862069,0,0,1,1,1,0
8,24,0,0.076923077,0.115384615,0,0,1,0,1,0
1,4,0,0.083333333,0,0,0,1,1,1,0
0,12,0,0.02173913,0,0,0,1,1,1,0
0,21,0,1,0,1,0,-1,-1,-1,1
1,0,0,0,1,1,0,-1,1,-1,1
0,0,0,0.675438597,0,0,0,1,-1,-1,0
1,55,1,0.1,0,0,0,1,1,1,1
1,0,0,0.5,0.5,0,0,1,1,-1,1
0,0,0,0,0,0,0,1,-1,1,1
1,5,0,0.044642857,0,0,0,1,0,1,0
1,0,0,0.833333333,0.083333333,0,0,1,0,-1,1
14,7,0,0.421052632,0.157894737,0,0,-1,-1,0,0
0,0,0,0,0,0,0,1,1,1,1
8,0,0,0.262672811,0.004608295,0,0,-1,1,1,0
14,6,0,0.127659575,0,0,0,1,0,1,0
1,0,0,0,0,0,0,1,1,1,1
1,1,0,0.076923077,0.038461539,0,0,1,-1,1,0
4,23,0,0.052631579,0.078947368,0,0,1,1,1,0
0,1,0,0.015625,0,0,0,1,0,1,0
0,4,0,0.117647059,0,0,0,1,0,1,0
1,0,0,0,0,0,0,1,1,1,1
1,0,0,0,0,0,0,1,1,1,1
8,8,0,0.375,0.0625,0,1,1,1,0,0
2,2,0,0.05,0,0,0,1,1,1,0
0,0,0,0,0.035714286,0,0,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0.166666667,0,0,-1,0,1,0
0,1,0,0,0,0,0,1,1,1,1
0,6,0,0.2125,0,0,0,0,0,1,0
2,24,0,0,0,0,0,1,0,1,1
6,0,0,0.382716049,0.086419753,0,0,1,0,0,0
2,13,0,0.067567568,0,0,0,0,0,1,0
2,21,2,0,0,1,0,1,1,1,1
8,14,0,0.159090909,0.037878788,0,1,1,1,1,0
2,7,0,0.018292683,0.018292683,0,1,1,-1,1,0
0,0,0,0,1,1,0,-1,1,-1,1
1,0,0,0.071428571,0.142857143,0,0,1,-1,1,0
0,0,1,1,0,1,0,-1,-1,-1,1
1,0,0,0.866666667,0,1,0,-1,-1,-1,1
0,1,0,0.368421053,0.035087719,0,0,-1,0,0,0
0,0,0,0,0.375,0,0,1,-1,0,1
0,0,0,0,0,0,0,1,1,1,1
0,6,0,0,0,1,0,-1,-1,1,1
1,2,0,0.181818182,0.008264463,0,0,-1,-1,1,0
1,23,0,0,1,1,0,-1,1,-1,1
1,0,0,0.923076923,0,1,0,1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
8,12,0,0.09178744,0.06763285,0,1,1,1,1,0
2,16,0,0.398692811,0.019607843,0,0,0,0,0,0
2,2,0,0.2,0,0,0,1,0,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
0,0,0,0.859060403,0.060402685,1,0,-1,-1,-1,1
0,35,2,1,0,0,0,1,0,-1,1
0,0,0,0,0,1,0,1,1,1,1
1,0,0,0,0,1,0,-1,0,1,1
1,0,0,1,0,1,0,-1,-1,-1,1
0,20,0,0,1,0,0,1,0,-1,1
0,0,0,0.169811321,0.018867925,0,1,0,0,1,0
0,21,0,0,0,0,0,1,1,1,1
0,12,0,0,1,1,0,1,1,-1,1
1,23,2,0.857142857,0.071428571,1,0,-1,-1,-1,1
0,3,0,0.033653846,0,0,0,1,1,1,0
0,10,1,0,0,0,0,1,1,1,0
6,7,0,0.053846154,0.007692308,0,0,1,1,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
0,0,0,0,0,0,0,1,1,1,1
0,1,0,0,0,1,0,-1,1,1,1
2,10,0,0.035087719,0,0,1,1,0,1,0
0,8,0,0.25,0,0,0,1,1,1,0
0,0,0,0.157608696,0.070652174,0,0,1,1,1,0
0,0,0,0.147058824,0.264705882,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,1,0
11,8,0,0.048076923,0.009615385,0,0,0,0,1,0
11,5,0,0.103960396,0,0,0,-1,0,1,0
0,2,0,0,0,1,0,1,1,1,1
9,0,0,0.348837209,0.046511628,0,1,-1,0,0,0
4,0,0,0.025581395,0.004651163,0,0,-1,0,1,0
2,5,0,0.030075188,0.030075188,0,0,1,0,1,0
0,28,0,0.105263158,0,0,0,0,0,1,0
1,0,0,0,0,1,0,-1,-1,1,1
6,5,0,0.162790698,0,0,0,-1,-1,1,0
0,0,0,0.064220184,0.449541284,0,1,1,0,0,0
0,0,0,0,0,1,0,1,1,1,1
0,1,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
2,0,0,0.137055838,0.055837564,0,0,1,0,1,0
4,0,1,1,0,1,0,1,0,-1,1
3,6,0,0.017857143,0.089285714,0,0,0,0,1,0
0,0,0,0,1,1,0,-1,1,-1,1
7,8,0,0.099337748,0,0,0,1,0,1,0
3,47,0,0,0,0,0,1,0,1,1
0,0,1,0.909090909,0.090909091,1,0,0,0,-1,1
1,2,0,0.9,0.1,1,0,-1,-1,-1,1
0,6,0,0.229508197,0,0,0,1,1,1,0
0,0,0,0,1,0,0,1,0,-1,1
0,0,1,0.045454546,0.954545455,0,0,0,-1,-1,1
0,5,0,0.090909091,0.045454546,0,0,1,1,1,0
0,0,0,0,1,0,0,1,0,-1,1
1,0,0,0,0,1,0,1,1,1,1
0,3,0,0,0,0,0,1,1,1,1
3,3,0,0.142857143,0.392857143,0,0,1,0,0,0
5,8,0,0.366666667,0.066666667,0,1,0,-1,0,0
0,0,0,0.857142857,0.107142857,1,0,1,0,-1,1
0,5,0,0.034013605,0.013605442,0,0,0,1,1,0
0,2,1,1,0,1,0,-1,-1,-1,1
11,4,0,0.213333333,0.04,0,1,1,1,1,0
1,11,0,0,0,1,0,1,1,1,1
0,0,0,1,0,0,0,1,0,-1,1
2,23,1,0.909090909,0.090909091,1,0,0,0,-1,1
0,0,0,0.666666667,0,0,0,0,0,0,0
0,0,0,0.111111111,0,0,0,-1,0,1,0
0,5,0,0.2,0,0,1,0,-1,1,0
0,0,0,0.073170732,0,0,0,0,-1,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
4,4,0,0.188679245,0.402515723,0,0,1,1,0,0
1,0,0,1,0,1,0,-1,-1,-1,1
0,76,0,0.041666667,0.041666667,0,0,1,1,1,0
0,0,0,1,0,1,0,-1,-1,-1,1
1,7,0,0.333333333,0,0,0,1,1,0,1
2,3,0,0.035714286,0,0,0,1,0,1,0
1,0,0,0.119047619,0.095238095,0,0,-1,-1,1,0
2,0,0,1,0,1,0,-1,1,-1,1
9,0,0,0.194244604,0.079136691,0,1,-1,-1,1,0
0,0,0,0.933333333,0.066666667,1,0,-1,-1,-1,1
0,0,1,0.967213115,0.032786885,0,0,1,1,-1,1
0,1,0,0,1,0,0,1,1,-1,1
7,4,0,0.013536379,0.003384095,0,0,1,0,1,0
0,0,1,0,0,1,0,-1,-1,1,1
0,10,0,0,1,0,0,1,1,-1,1
0,0,2,0,0,0,0,0,1,1,1
1,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,1,1,1,1
0,1,0,0,1,1,0,-1,1,-1,1
0,1,0,0,0,0,0,0,1,1,1
1,4,0,0,0,0,0,1,1,1,1
12,5,0,0.333333333,0,0,1,1,0,0,0
1,0,0,0.323529412,0.029411765,0,1,1,1,0,0
1,16,0,0,0,1,0,1,-1,1,1
0,1,0,0,0,0,0,1,1,1,1
5,8,0,0.148148148,0.185185185,0,0,-1,0,0,0
0,0,0,0.923076923,0,1,0,1,-1,-1,1
0,28,0,0,0,0,0,1,0,1,1
1,0,0,0,0,1,0,1,1,1,1
0,0,0,0.857142857,0.142857143,1,0,-1,-1,-1,1
0,3,0,0.018018018,0,0,0,0,0,1,0
0,7,0,0.135869565,0.005434783,0,1,0,0,1,0
0,13,0,0.081761006,0,0,0,1,1,1,0
4,6,0,0.363636364,0,0,1,-1,-1,0,0
7,3,0,0.141732284,0,0,1,0,0,1,0
0,0,0,0.029411765,0,0,0,1,0,1,0
1,18,1,1,0,1,0,-1,-1,-1,1
0,3,0,0.2,0.114285714,0,0,1,0,0,0
0,7,0,0.14379085,0.215686275,0,0,1,1,0,0
0,2,0,0.18,0,0,0,1,0,1,0
0,7,0,0,0,0,1,1,0,1,0
2,9,0,0.088235294,0,0,0,1,0,1,0
6,10,0,0.166666667,0.166666667,0,0,0,0,0,0
5,18,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,19,2,0.1875,0.8125,0,0,1,1,-1,1
1,10,0,0,0,0,1,1,1,1,0
0,10,0,0.02739726,0,0,1,1,1,1,0
1,0,0,0.135135135,0.018018018,0,0,-1,0,1,0
0,0,0,0,0,0,0,1,1,1,1
6,8,0,0.128205128,0,0,0,-1,0,1,0
2,23,0,0,0,0,0,1,0,1,1
1,0,0,0,0,0,0,1,1,1,1
0,2,0,0,0,0,0,1,1,1,0
0,11,0,0,0,0,0,1,0,1,1
2,0,0,0.00729927,0.934306569,0,0,1,0,-1,1
0,1,0,0.369565217,0,0,1,0,0,0,0
0,4,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,1
0,0,1,1,0,1,0,-1,-1,-1,1
1,4,0,0,1,0,0,1,1,-1,1
0,0,0,0.039772727,0.079545455,0,0,1,1,1,0
0,1,0,0,0,0,0,1,0,1,1
1,0,0,0.042553192,0.029787234,0,0,1,0,1,0
1,6,0,0.25,0.015625,0,1,-1,0,1,0
6,0,0,0.220779221,0.12987013,0,1,0,0,0,0
0,5,0,0.085106383,0,0,1,1,1,1,0
0,0,1,0,0,0,0,1,-1,1,1
0,45,1,0.375,0,1,0,1,0,0,1
0,18,0,0.245033113,0,0,0,-1,0,1,0
0,8,0,0.038461539,0,0,0,1,0,1,0
0,0,0,0.037037037,0.037037037,0,0,1,1,1,0
1,8,1,1,0,1,0,-1,-1,-1,1
1,0,1,0.471698113,0.037735849,1,0,-1,-1,0,1
0,0,0,0.001863933,0.007455732,0,0,1,0,1,0
0,3,0,0.501340483,0,0,0,0,0,0,0
0,10,0,0,0,1,0,1,1,1,1
2,5,0,0,0,0,0,1,0,1,0
1,0,1,0.909090909,0.090909091,1,0,0,0,-1,1
0,0,0,0.941176471,0,1,0,1,-1,-1,1
1,0,0,0.455445545,0.01980198,0,0,-1,-1,0,0
1,1,2,0,1,0,0,1,1,-1,1
5,17,0,0.055555556,0.944444444,0,0,1,1,-1,1
0,0,0,1,0,1,0,-1,-1,-1,1
0,0,0,0,1,0,0,1,1,-1,1
